ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1954373,HEITMANN Maria Paula,F,NA,NA,NA,Brazil,BRA,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954380,SETIN SARTORI Murilo,M,NA,NA,NA,Brazil,BRA,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 200m Freestyle Relay,NA
1954380,SETIN SARTORI Murilo,M,NA,NA,NA,Brazil,BRA,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954382,ALBIERO Nicolas,M,NA,NA,NA,Brazil,BRA,2024 Summer,2024,Summer,Paris,Swimming,Mens 200m Butterfly,NA
1954382,ALBIERO Nicolas,M,NA,NA,NA,Brazil,BRA,2024 Summer,2024,Summer,Paris,Swimming,Mixed 4 x 100m Medley Relay,NA
1954397,BALDUCCINI Stephanie,F,NA,NA,NA,Brazil,BRA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 100m Freestyle Relay,NA
1954397,BALDUCCINI Stephanie,F,NA,NA,NA,Brazil,BRA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 200m Freestyle Relay,NA
1954397,BALDUCCINI Stephanie,F,NA,NA,NA,Brazil,BRA,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954397,BALDUCCINI Stephanie,F,NA,NA,NA,Brazil,BRA,2024 Summer,2024,Summer,Paris,Swimming,Mixed 4 x 100m Medley Relay,NA
1954535,BAJOR Natalia,F,NA,NA,NA,Poland,POL,2024 Summer,2024,Summer,Paris,Table Tennis,Womens Singles,NA
1954535,BAJOR Natalia,F,NA,NA,NA,Poland,POL,2024 Summer,2024,Summer,Paris,Table Tennis,Womens Team,NA
1954537,WEGRZYN Anna,F,NA,NA,NA,Poland,POL,2024 Summer,2024,Summer,Paris,Table Tennis,Womens Team,NA
1954539,WEGRZYN Katarzyna,F,NA,NA,NA,Poland,POL,2024 Summer,2024,Summer,Paris,Table Tennis,Womens Singles,NA
1954540,WIELGOS Zuzanna,F,NA,NA,NA,Poland,POL,2024 Summer,2024,Summer,Paris,Table Tennis,Womens Team,NA
1954543,REDZIMSKI Milosz,M,NA,NA,NA,Poland,POL,2024 Summer,2024,Summer,Paris,Table Tennis,Mens Singles,NA
1954552,MALKOGEORGOU Sofia Evangelia,F,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Artistic Swimming,Duet,NA
1954553,PLATANIOTI Evangelia,F,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Artistic Swimming,Duet,NA
1954554,KYNIGAKIS Athanasios Charalampos,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Marathon Swimming,Mens 10km,NA
1954556,GKOLOMEEV Kristian,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 50m Freestyle,NA
1954557,CHRISTOU Apostolos,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Backstroke,Silver
1954557,CHRISTOU Apostolos,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 200m Backstroke,Silver
1954557,CHRISTOU Apostolos,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mixed 4 x 100m Medley Relay,Silver
1954558,NTOUNTOUNAKI Anna,F,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Womens 100m Butterfly,NA
1954558,NTOUNTOUNAKI Anna,F,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mixed 4 x 100m Medley Relay,NA
1954559,VAZAIOS Andreas,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Freestyle Relay,NA
1954559,VAZAIOS Andreas,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 200m Freestyle Relay,NA
1954559,VAZAIOS Andreas,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954560,DRAKOU Theodora,F,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Womens 50m Freestyle,NA
1954560,DRAKOU Theodora,F,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mixed 4 x 100m Medley Relay,NA
1954561,MAKRYGIANNIS Evangelos,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Backstroke,NA
1954562,SISKOS Apostolos,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 200m Backstroke,NA
1954563,BILAS Stergios Marios,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Freestyle Relay,NA
1954563,BILAS Stergios Marios,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 50m Freestyle,NA
1954564,MARKOS Dimitrios,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 1500m Freestyle,NA
1954564,MARKOS Dimitrios,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 200m Freestyle Relay,NA
1954564,MARKOS Dimitrios,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 800m Freestyle,NA
1954565,ENGLEZAKIS Konstantinos,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 200m Freestyle Relay,NA
1954565,ENGLEZAKIS Konstantinos,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954567,STAMOU Konstantinos Emmanouil,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 200m Freestyle Relay,NA
1954567,STAMOU Konstantinos Emmanouil,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954568,MELADINIS Odyssefs,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Freestyle Relay,NA
1954568,MELADINIS Odyssefs,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954570,PAPASTAMOS Apostolos,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 200m Individual Medley,NA
1954570,PAPASTAMOS Apostolos,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 400m Individual Medley,NA
1954571,DAMASIOTI Georgia,F,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Womens 100m Butterfly,NA
1954571,DAMASIOTI Georgia,F,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Womens 200m Butterfly,NA
1954584,NTOUMAS Evangelos Efraim,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954584,NTOUMAS Evangelos Efraim,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mixed 4 x 100m Medley Relay,NA
1954589,BOLANOS Panagiotis,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Freestyle Relay,NA
1954589,BOLANOS Panagiotis,M,NA,NA,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954594,DIAMANTOPOULOU Chrysoula,F,NA,183,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954595,ELEFTHERIADOU Nikoleta,F,NA,172,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954600,MYRIOKEFALITAKI Maria,F,NA,175,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954601,NINOU Eirini,F,NA,169,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954602,PATRA Maria,F,NA,177,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954603,PLEVRITOU Margarita,F,NA,177,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954604,PLEVRITOU Eleftheria,F,NA,178,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954610,ASIMAKI Alexandra,F,NA,170,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954612,STAMATOPOULOU Ioanna,F,NA,183,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954614,ARGYROPOULOS KANAKAKIS Stylianos,M,NA,191,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954617,FOUNTOULIS Ioannis,M,NA,185,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954618,GENIDOUNIAS Konstantinos,M,NA,183,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954620,KAKARIS Konstantinos,M,NA,197,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954621,KALOGEROPOULOS Efstathios,M,NA,187,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954622,SKOUMPAKIS Dimitrios,M,NA,203,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954624,VLACHOPOULOS Angelos,M,NA,180,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954625,ZERDEVAS Emmanouil,M,NA,185,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954626,PAPANIKOLAOU Nikolaos Spyridon,M,NA,192,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954627,TZORTZATOS Panagiotis,M,NA,184,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954650,PAPANASTASIOU Alexandros,M,NA,194,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954651,CHYDIRIOTI Ioanna,F,NA,176,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954656,GIANNOPOULOU Athina Dimitra,F,NA,173,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954658,PLEVRITOU Vasiliki,F,NA,178,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954660,XENAKI Eleni,F,NA,177,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954662,GKILLAS Nikolaos,M,NA,191,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954665,NIKOLAIDIS Dimitrios,M,NA,193,NA,Greece,GRE,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954673,PADRON Melissa,F,NA,163,NA,Cuba,CUB,2024 Summer,2024,Summer,Paris,Athletics,Womens 4 x 400m Relay,NA
1954683,EMBIID Joel,M,NA,213,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1954684,TATUM Jayson,M,NA,203,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1954687,BOOKER Devin,M,NA,198,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1954688,ADEBAYO Bam,M,NA,206,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1954698,CURRY Stephen,M,NA,191,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1954699,DAVIS Anthony,M,NA,208,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1954700,DURANT Kevin,M,NA,205,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1954701,EDWARDS Anthony,M,NA,193,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1954705,HALIBURTON Tyrese,M,NA,196,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1954709,HOLIDAY Jrue,M,NA,193,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1954714,JAMES LeBron,M,NA,203,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1954724,WHITE Derrick,M,NA,196,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1954729,COLLIER Napheesa,F,NA,186,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1954730,COPPER Kahleah,F,NA,185,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1954734,GRAY Chelsea,F,NA,180,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1954735,GRINER Brittney,F,NA,203,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1954736,HAMBY Dearica,F,NA,191,NA,United States,USA,2024 Summer,2024,Summer,Paris,3x3 Basketball,Women,NA
1954738,HOWARD Rhyne,F,NA,188,NA,United States,USA,2024 Summer,2024,Summer,Paris,3x3 Basketball,Women,NA
1954739,IONESCU Sabrina,F,NA,180,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1954742,LOYD Jewell,F,NA,178,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1954748,PLUM Kelsey,F,NA,173,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1954752,STEWART Breanna,F,NA,191,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1954753,TAURASI Diana,F,NA,182,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1954754,THOMAS Alyssa,F,NA,188,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1954757,WILSON A'ja,F,NA,193,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1954758,YOUNG Jackie,F,NA,183,NA,United States,USA,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1954765,BARRY Canyon,M,NA,198,NA,United States,USA,2024 Summer,2024,Summer,Paris,3x3 Basketball,Men,NA
1954768,BURDICK Cierra,F,NA,190,NA,United States,USA,2024 Summer,2024,Summer,Paris,3x3 Basketball,Women,NA
1954772,FREDETTE Jimmer,M,NA,189,NA,United States,USA,2024 Summer,2024,Summer,Paris,3x3 Basketball,Men,NA
1954779,MADDOX Kareem,M,NA,204,NA,United States,USA,2024 Summer,2024,Summer,Paris,3x3 Basketball,Men,NA
1954784,TRAVIS Dylan,M,NA,192,NA,United States,USA,2024 Summer,2024,Summer,Paris,3x3 Basketball,Men,NA
1954785,van LITH Hailey,F,NA,175,NA,United States,USA,2024 Summer,2024,Summer,Paris,3x3 Basketball,Women,NA
1954791,ABADIA Adrian,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Diving,Mens Synchronised 3m Springboard,NA
1954792,ANTOLINO Valeria,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Diving,Womens 3m Springboard,NA
1954796,CARVAJAL Ana,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Diving,Womens 10m Platform,NA
1954798,GARCIA BOISSIER Nicolas,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Diving,Mens Synchronised 3m Springboard,NA
1954804,de VALDES ALVAREZ Maria,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Marathon Swimming,Womens 10km,NA
1954805,MARTINEZ GUILLEN Angela,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Marathon Swimming,Womens 10km,NA
1954809,FERRE GASET Txell,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1954811,GARCIA POLO Marina,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1954813,LLUIS VALETTE Lilou,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1954814,MAS PUJADAS Meritxell,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1954815,OZHOGINA OZHOGIN Alisa,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1954815,OZHOGINA OZHOGIN Alisa,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Artistic Swimming,Duet,NA
1954816,RAMIREZ IBANEZ Paula,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1954817,SALDANA LOPEZ Sara,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1954818,TIO CASAS Iris,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1954818,TIO CASAS Iris,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Artistic Swimming,Duet,NA
1954819,TOLEDANO LAUT Blanca,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1954821,CABANES GARZAS Laura,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Womens 100m Butterfly,NA
1954821,CABANES GARZAS Laura,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Womens 200m Butterfly,NA
1954822,CAMPABADAL AMEZCUA Ainhoa,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 200m Freestyle Relay,NA
1954822,CAMPABADAL AMEZCUA Ainhoa,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954824,CARRASCO CADENS Emma,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Womens 200m Individual Medley,NA
1954824,CARRASCO CADENS Emma,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Womens 400m Individual Medley,NA
1954826,CASTRO VALLE Cesar,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Freestyle Relay,NA
1954826,CASTRO VALLE Cesar,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 200m Freestyle Relay,NA
1954826,CASTRO VALLE Cesar,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954827,COLL MARTI Carles,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Medley Relay,NA
1954827,COLL MARTI Carles,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954829,DAZA GARCIA Maria,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 200m Freestyle Relay,NA
1954829,DAZA GARCIA Maria,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954830,de CELIS MONTALBAN Sergio,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Freestyle,NA
1954830,de CELIS MONTALBAN Sergio,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Freestyle Relay,NA
1954830,de CELIS MONTALBAN Sergio,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Medley Relay,NA
1954831,DOMINGUEZ Luis,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Freestyle Relay,NA
1954831,DOMINGUEZ Luis,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 200m Freestyle Relay,NA
1954831,DOMINGUEZ Luis,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954833,GARACH BENITO Carlos,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Marathon Swimming,Mens 10km,NA
1954833,GARACH BENITO Carlos,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Marathon Swimming,Mens 1500m Freestyle,NA
1954833,GARACH BENITO Carlos,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Marathon Swimming,Mens 4 x 200m Freestyle Relay,NA
1954833,GARACH BENITO Carlos,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Marathon Swimming,Mens 800m Freestyle,NA
1954837,GONZALEZ ALVAREZ Arbidel,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 200m Butterfly,NA
1954838,GONZALEZ de OLIVEIRA Hugo,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Backstroke,NA
1954838,GONZALEZ de OLIVEIRA Hugo,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 200m Backstroke,NA
1954838,GONZALEZ de OLIVEIRA Hugo,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 200m Individual Medley,NA
1954838,GONZALEZ de OLIVEIRA Hugo,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Medley Relay,NA
1954840,HERRERO LAZARO Alba,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 200m Freestyle Relay,NA
1954840,HERRERO LAZARO Alba,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954841,JULIA TOUS Ferran,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 200m Freestyle Relay,NA
1954841,JULIA TOUS Ferran,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954842,JUSTE SANCHEZ Paula,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 200m Freestyle Relay,NA
1954842,JUSTE SANCHEZ Paula,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1954849,MOLLA YANES Mario,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Butterfly,NA
1954849,MOLLA YANES Mario,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Freestyle Relay,NA
1954849,MOLLA YANES Mario,M,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Medley Relay,NA
1954863,VALL MONTERO Jessica,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Womens 100m Breaststroke,NA
1954863,VALL MONTERO Jessica,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Womens 200m Breaststroke,NA
1954865,WEILER SASTRE Carmen,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Womens 100m Backstroke,NA
1954865,WEILER SASTRE Carmen,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Womens 200m Backstroke,NA
1954866,ZAMORANO SANZ Africa,F,NA,NA,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Swimming,Womens 200m Backstroke,NA
1954867,AGUIRRE Unai,M,NA,192,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954871,BIEL LARA Unai,M,NA,193,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954872,BUSTOS SANCHEZ Alejandro,M,NA,193,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954873,CABANAS PEGADO Sergi,M,NA,191,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954874,CAMUS Paula,F,NA,180,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954875,CRESPI BARRIGA Paula,F,NA,175,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954876,de TORO DOMINGUEZ Miguel,M,NA,202,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954877,ESPAR LLAQUET Anni,F,NA,180,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954878,ESTER RAMOS Laura,F,NA,172,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954879,FAMERA Martin,M,NA,201,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954880,FORCA ARIZA Judith,F,NA,173,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954881,GARCIA GODOY Maica,F,NA,188,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954883,GRANADOS ORTEGA Alvaro,M,NA,192,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954885,LARUMBE GONFAUS Marc,M,NA,193,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954886,LEITON ARRONES Paula,F,NA,189,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954887,LORRIO Eduardo,M,NA,193,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954890,MUNARRIZ EGANA Alberto,M,NA,197,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954893,ORTIZ Bea,F,NA,176,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954894,PENA Pili,F,NA,175,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954895,PEREZ VIVAS Nona,F,NA,169,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954896,PERRONE ROCHA Felipe,M,NA,183,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954897,PIRALKOVA COELLO Isabel,F,NA,173,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954900,RUIZ BARRIL Elena,F,NA,171,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954901,SANAHUJA Bernat,M,NA,192,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954902,TAHULL COMPTE Roger,M,NA,196,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1954903,TERRE Martina,F,NA,175,NA,Spain,ESP,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1954910,NAPOLES Cristian,M,NA,180,NA,Cuba,CUB,2024 Summer,2024,Summer,Paris,Athletics,Mens Triple Jump,NA
1954925,CUNHA TAVARES CARDOSO Beatriz,F,NA,NA,NA,Brazil,BRA,2024 Summer,2024,Summer,Paris,Rowing,Womens Single Sculls,NA
